Name,Path to File,Sub-Theme Name,Variable Name,Description,Time Period,Climate Model,RCP,Crop,Water Supply,Input Level,Data  Units,Recommended Renderer,Download URL,File Identifier
gras200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\gras200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Grass with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Grass,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/gras200b_eta.tif,336845
grlg200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\grlg200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Pasture legumes with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Pasture legumes,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/grlg200a_eta.tif,340618
grlg200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\grlg200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Pasture legumes with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Pasture legumes,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/grlg200b_eta.tif,341145
grnd200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\grnd200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Groundnut with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Groundnut,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/grnd200a_eta.tif,337334
grnd200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\grnd200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Groundnut with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Groundnut,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/grnd200b_eta.tif,341441
gyam200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\gyam200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Greater yam with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Greater yam,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/gyam200a_eta.tif,338724
gyam200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\gyam200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Greater yam with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Greater yam,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/gyam200b_eta.tif,337559
hmze200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\hmze200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Highland maize with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Highland maize,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/hmze200a_eta.tif,341102
hmze200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\hmze200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Highland maize with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Highland maize,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/hmze200b_eta.tif,338379
hsrg200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\hsrg200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Highland sorghum with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Highland sorghum,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/hsrg200a_eta.tif,339670
hsrg200b_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\hsrg200b_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Highland sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Highland sorghum,Available water content of 200 mm/m (under rain-fed conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/hsrg200b_eta.tif,338167
jatr200a_eta,\res02\HadGEM2-ES\rcp4p5\2050sH\jatr200a_eta.tif,Growth Cycle Attributes,Crop-specific actual evapotranspiration (mm),Crop-specific actual evapotranspiration (mm) for the time period 2041-2070 for Jatropha with an Available water content of 200 mm/m (under irrigation conditions) and high input level using climate data source HadGEM2-ES based on RCP4.5,2041-2070,HadGEM2-ES,RCP4.5,Jatropha,Available water content of 200 mm/m (under irrigation conditions),High,mm,Growth Cycle Attributes - Precipitation, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/HadGEM2-ES/rcp4p5/2050sH/jatr200a_eta.tif,340308
