Name,Path to File,Sub-Theme Name,Variable Name,Description,Time Period,Climate Model,RCP,Crop,Water Supply,Input Level,Data  Units,Recommended Renderer,Download URL,File Identifier
bhsg200a_yld,\res02\CRUTS32\Hist\8110L\bhsg200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass highland sorghum with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass highland sorghum,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/bhsg200a_yld.tif,000280607
bhsg200b_yld,\res02\CRUTS32\Hist\8110L\bhsg200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass highland sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass highland sorghum,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/bhsg200b_yld.tif,000281736
blsg200a_yld,\res02\CRUTS32\Hist\8110L\blsg200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass lowland sorghum with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass lowland sorghum,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/blsg200a_yld.tif,000279554
blsg200b_yld,\res02\CRUTS32\Hist\8110L\blsg200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass lowland sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass lowland sorghum,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/blsg200b_yld.tif,000278110
bsrg200a_yld,\res02\CRUTS32\Hist\8110L\bsrg200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass sorghum with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass sorghum,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/bsrg200a_yld.tif,000279389
bsrg200b_yld,\res02\CRUTS32\Hist\8110L\bsrg200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass sorghum,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/bsrg200b_yld.tif,000281709
btsg200a_yld,\res02\CRUTS32\Hist\8110L\btsg200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass temperate sorghum with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass temperate sorghum,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/btsg200a_yld.tif,000281193
btsg200b_yld,\res02\CRUTS32\Hist\8110L\btsg200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Biomass temperate sorghum with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Biomass temperate sorghum,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/btsg200b_yld.tif,000279485
cabb200a_yld,\res02\CRUTS32\Hist\8110L\cabb200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cabbage with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cabbage,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cabb200a_yld.tif,000279049
cabb200b_yld,\res02\CRUTS32\Hist\8110L\cabb200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cabbage with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cabbage,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cabb200b_yld.tif,000279781
carr200a_yld,\res02\CRUTS32\Hist\8110L\carr200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Carrot with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Carrot,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/carr200a_yld.tif,000281808
carr200b_yld,\res02\CRUTS32\Hist\8110L\carr200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Carrot with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Carrot,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/carr200b_yld.tif,000278030
casv200a_yld,\res02\CRUTS32\Hist\8110L\casv200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cassava with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cassava,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/casv200a_yld.tif,000278310
casv200b_yld,\res02\CRUTS32\Hist\8110L\casv200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cassava with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cassava,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/casv200b_yld.tif,000282358
chck200a_yld,\res02\CRUTS32\Hist\8110L\chck200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Chickpea with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Chickpea,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/chck200a_yld.tif,000278131
chck200b_yld,\res02\CRUTS32\Hist\8110L\chck200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Chickpea with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Chickpea,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/chck200b_yld.tif,000282446
citr200a_yld,\res02\CRUTS32\Hist\8110L\citr200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Citrus with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Citrus,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/citr200a_yld.tif,000279513
citr200b_yld,\res02\CRUTS32\Hist\8110L\citr200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Citrus with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Citrus,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/citr200b_yld.tif,000278244
cocc200a_yld,\res02\CRUTS32\Hist\8110L\cocc200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoa cumoun with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoa cumoun,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cocc200a_yld.tif,000282776
cocc200b_yld,\res02\CRUTS32\Hist\8110L\cocc200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoa cumoun with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoa cumoun,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cocc200b_yld.tif,000280444
coch200a_yld,\res02\CRUTS32\Hist\8110L\coch200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoa hybrid with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoa hybrid,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/coch200a_yld.tif,000277955
coch200b_yld,\res02\CRUTS32\Hist\8110L\coch200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoa hybrid with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoa hybrid,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/coch200b_yld.tif,000281465
cocn200a_yld,\res02\CRUTS32\Hist\8110L\cocn200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coconut with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coconut,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cocn200a_yld.tif,000281749
cocn200b_yld,\res02\CRUTS32\Hist\8110L\cocn200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coconut with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coconut,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cocn200b_yld.tif,000279737
coco200a_yld,\res02\CRUTS32\Hist\8110L\coco200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoa with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoa,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/coco200a_yld.tif,000281007
coco200b_yld,\res02\CRUTS32\Hist\8110L\coco200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoa with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoa,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/coco200b_yld.tif,000277155
cofa200a_yld,\res02\CRUTS32\Hist\8110L\cofa200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coffee arabica with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coffee arabica,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cofa200a_yld.tif,000279474
cofa200b_yld,\res02\CRUTS32\Hist\8110L\cofa200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coffee arabica with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coffee arabica,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cofa200b_yld.tif,000281908
coff200a_yld,\res02\CRUTS32\Hist\8110L\coff200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coffee with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coffee,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/coff200a_yld.tif,000280236
coff200b_yld,\res02\CRUTS32\Hist\8110L\coff200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coffee with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coffee,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/coff200b_yld.tif,000279094
cofr200a_yld,\res02\CRUTS32\Hist\8110L\cofr200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coffee robusta with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coffee robusta,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cofr200a_yld.tif,000277219
cofr200b_yld,\res02\CRUTS32\Hist\8110L\cofr200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Coffee robusta with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Coffee robusta,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cofr200b_yld.tif,000282890
cott200a_yld,\res02\CRUTS32\Hist\8110L\cott200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cotton with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cotton,Available water content of 200 mm/m (under irrigation conditions),Low,kg lint/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cott200a_yld.tif,000281910
cott200b_yld,\res02\CRUTS32\Hist\8110L\cott200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cotton with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cotton,Available water content of 200 mm/m (under rain-fed conditions),Low,kg lint/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cott200b_yld.tif,000280903
cowp200a_yld,\res02\CRUTS32\Hist\8110L\cowp200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cowpea with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cowpea,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cowp200a_yld.tif,000278330
cowp200b_yld,\res02\CRUTS32\Hist\8110L\cowp200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cowpea with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cowpea,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cowp200b_yld.tif,000282706
cyam200a_yld,\res02\CRUTS32\Hist\8110L\cyam200a_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoyam with an Available water content of 200 mm/m (under irrigation conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoyam,Available water content of 200 mm/m (under irrigation conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cyam200a_yld.tif,000278505
cyam200b_yld,\res02\CRUTS32\Hist\8110L\cyam200b_yld.tif,Agro-climatic Yield,Agro-climatic potential yield,Agro-climatic potential yield for the time period 1981-2010 for Cocoyam with an Available water content of 200 mm/m (under rain-fed conditions) and low input level using climate data source CRUTS32 based on Historical,1981-2010,CRUTS32,Historical,Cocoyam,Available water content of 200 mm/m (under rain-fed conditions),Low,kg DW/ha,Agro-climatic Potential Yield Symbology, https://s3.eu-west-1.amazonaws.com/data.gaezdev.aws.fao.org/res02/CRUTS32/Hist/8110L/cyam200b_yld.tif,000282346
